Index,Ticker,Stock Name,Sector,Industry,PE Ratio,Employees,Beta,Market Cap,VALUE RATIO,VALUE RATIO w/o BETA,EBIT GROWTH YoY,VALUE RATIO WITHOUT EMPLOYEES,
304,NEM,NEWMONT Corp /DE/ (Gold Mining),Basic Materials,Gold,-24.19805195,21700,0.531,"$42,185,264,750.00 ",-42659.44112,-80337.93055,-0.515400411,"($925,709,872.37)",
1796,FL,"FOOT LOCKER, INC. (Footwear Retail)",Consumer Cyclical,Apparel - Retail,-4.92699115,14335,1.427,"$2,114,599,137.00 ",-42724.06275,-29939.77768,-0.755593804,"($612,449,439.55)",
4134,XFOR,"X4 Pharmaceuticals, Inc (Biotech)",Healthcare,Biotechnology,-7.520881671,127,0.388,"$105,465,646.00 ",-42842.0522,-110417.6603,-0.227854606,"($5,440,940.63)",
4939,DPRO,Draganfly Inc. (Drones),Industrials,Aerospace & Defense,-16.07463222,55,1.651,"$22,959,552.00 ",-42875.25817,-25969.266,0.056257257,"($2,358,139.20)",
2798,GDOT,GREEN DOT CORP (Prepaid Cards/FinTech),Financial Services,Financial - Credit Services,-10.13043892,1200,0.913,"$572,829,420.00 ",-43021.60257,-47121.14191,-0.759788079,"($51,625,923.08)",
5099,KUKE,Kuke Music Holding Ltd (Classical music streaming Ed),Communication Services,Entertainment,-1.524285714,108,0.445,"$15,996,516.00 ",-43240.95539,-97170.68626,0.290358799,"($4,670,023.18)",
2955,SFIX,"Stitch Fix, Inc. (Online Apparel Subscription)",Consumer Cyclical,Apparel - Retail,-4.48354827,4570,1.877,"$473,757,828.00 ",-43399.28971,-23121.62478,0.331344173,"($198,334,754.00)",
4072,OFS,OFS Capital Corp (BDC),Financial Services,Asset Management,-95.88888889,51,1.827,"$116,556,771.00 ",-43544.92958,-23834.11581,0.127152989,"($2,220,791.41)",
5298,CARV,CARVER BANCORP INC (Bank),Financial Services,Banks - Regional,-2.191879267,110,1.107,"$9,504,098.00 ",-43636.43002,-39418.63597,1,"($4,800,007.30)",
4991,CAPT,Captivision Inc. (Unique Store-Front Physical Marketing),Basic Materials,Construction Materials,-2.096117721,98,0.433,"$20,723,839.00 ",-43683.39269,-100885.4335,-4.214967556,"($4,280,972.48)",
4509,TPIC,"TPI COMPOSITES, INC (Wind Blades)",Industrials,Industrial - Machinery,-0.210575139,12300,1.931,"$58,739,935.00 ",-43792.8821,-22678.86178,-8.240454135,"($538,652,449.78)",
4873,OESX,"ORION ENERGY SYSTEMS, INC. (LED lighting - energy efficiency)",Industrials,Electrical Equipment & Parts,-3.257909491,260,1.392,"$26,661,008.00 ",-43813.045,-31474.88865,0.035294118,"($11,391,391.70)",
1798,NEO,NEOGENOMICS INC (Diagnostics),Healthcare,Medical - Diagnostics & Research,-27.10655738,2100,1.183,"$2,108,971,214.00 ",-43829.01773,-37049.04288,0.296335243,"($92,040,937.22)",
3262,ZH,Zhihu Inc. (Q&A Online Platform - China),Communication Services,Internet Content & Information,-0.643617021,2181,0.189,"$326,745,370.00 ",-43993.45395,-232769.5976,0.331426761,"($95,949,723.07)",
4539,KSCP,"Knightscope, Inc. (Security Robots)",Industrials,Security & Protection Services,-86.7965368,49,1.568,"$120,261,875.00 ",-44337.94414,-28276.75009,1.018696581,"($2,172,559.26)",
3775,SKIN,Beauty Health Co (Aesthetic Devices/Services),Consumer Defensive,Household & Personal Products,-4.031563845,881,0.906,"$174,391,410.00 ",-44484.00046,-49099.33825,-4.391968699,"($39,190,404.40)",
1407,AMRX,Amneal Pharmaceuticals (Generic Pharma),Healthcare,Drug Manufacturers - Specialty & Generic,-11.99376947,7850,1.175,"$3,584,817,298.00 ",-44738.30638,-38075.15436,-0.01012283,"($351,195,705.04)",
2669,HNST,"Honest Company, Inc. (Consumer Staples Personal Care)",Consumer Cyclical,Specialty Retail,-155.3444181,176,1.846,"$664,323,380.00 ",-44854.17916,-24298.03855,0.218380876,"($7,894,335.53)",
765,KVYO,"Klaviyo, Inc. (Marketing Software)",Technology,Software - Infrastructure,-241.8739156,2081,1.9483654,"$11,595,592,968.00 ",-44885.10601,-23037.31426,-5.00737699,"($93,405,905.62)",
3414,ONTF,ON24 INC. (Virtual Events Software),Technology,Software - Application,-6.245192308,462,0.476,"$272,187,978.00 ",-44904.31755,-94336.80157,0.091317993,"($20,745,794.71)",
3700,UAMY,UNITED STATES ANTIMONY CORP (Antimony mining),Basic Materials,Industrial Materials,-42.54278729,83,0.838,"$189,240,015.00 ",-44911.02425,-53593.10769,-15.58653804,"($3,727,615.01)",
1495,LIF,"Life360, Inc. (Location Services Software)",Miscellaneous,0,-201.8491484,383,1.108,"$3,140,477,196.00 ",-45010.07216,-40622.80881,0.682420481,"($17,238,857.64)",
2307,SBGI,"Sinclair, Inc. (Broadcasting)",Communication Services,Entertainment,-4.956456456,7300,1.513,"$1,077,009,964.00 ",-45036.48568,-29766.34876,-1.681069959,"($328,766,345.47)",
4795,TZUP,THUMZUP MEDIA Corp (Advertising Tech),Communication Services,Advertising Agencies,-14.60884354,6,0.129,"$30,704,319.00 ",-45187.89298,-350293.7441,-1.080787105,"($271,127.36)",
4284,KPTI,Karyopharm Therapeutics Inc. (Biotech),Healthcare,Biotechnology,-0.898648649,325,0.154,"$85,961,309.00 ",-45326.31935,-294326.749,0.089042355,"($14,731,053.79)",
3685,VLN,Valens Semiconductor Ltd. (Semiconductors),Technology,Semiconductors,-7.398965792,241,0.419,"$192,914,535.00 ",-45330.54196,-108187.451,0.051182629,"($10,924,660.61)",
4056,TOUR,Tuniu Corp (Online Travel China),Consumer Cyclical,Travel Services,-4.47826087,971,1.668,"$119,233,057.00 ",-45736.62422,-27420.0385,0.515427136,"($44,410,262.12)",
2717,CGNT,Cognyte Software Ltd. (Cyber Intelligence Software),Technology,Software - Infrastructure,-0.725848564,839,0.677,"$41,157,672.00 ",-45754.25494,-67583.83299,0.495166268,"($38,387,819.89)",
3292,EXFY,"Expensify, Inc. (Expense Mgmt Software)",Technology,Software - Application,-78.16593886,133,1.517,"$313,594,134.00 ",-45759.82148,-30164.68127,-1.176273634,"($6,086,056.26)",
4642,WINV,WinVest Acquisition Corp. (SPAC-Fin),Financial Services,Shell Companies,-15.97005614,2,0.034,"$43,101,862.00 ",-45881.59538,-1349458.688,-0.335012009,"($91,763.19)",
4598,FSEA,"First Seacoast Bancorp, Inc. (Bank)",Financial Services,Banks - Regional,-5.344246509,76,0.398,"$46,865,878.00 ",-45924.00496,-115386.9471,-8.180574555,"($3,490,224.38)",
2146,LEG,LEGGETT & PLATT INC (Furniture Components),Consumer Cyclical,"Furnishings, Fixtures & Appliances",-1.631447587,19300,1.092,"$1,326,834,600.00 ",-46016.01348,-42139.20648,-0.338969072,"($888,109,060.17)",
4223,FOSL,"Fossil Group, Inc. (Watches & Accessories)",Consumer Cyclical,Luxury Goods,-0.716738197,6100,2.194,"$92,557,560.00 ",-46447.04998,-21170.0319,-7.065414763,"($283,327,004.88)",
5414,GURE,"GULF RESOURCES, INC. (Bromine mining & Chemicals)",Basic Materials,Chemicals - Specialty,-0.068862912,380,0.183,"$6,650,678.00 ",-46510.18113,-254153.9953,-1.413296225,"($17,673,868.83)",
4008,GATE,Marblegate Acquisition Corp. (SPAC-Fin),Financial Services,Shell Companies,-43.66573705,3,0.048,"$126,942,191.00 ",-46514.15946,-969044.9887,-2.440896587,"($139,542.48)",
4500,WPRT,WESTPORT FUEL SYSTEMS INC. (Alt Fuel Engines),Consumer Cyclical,Auto - Parts,-2.317880795,1715,3.125,"$59,218,607.00 ",-46553.56964,-14897.14228,-0.046935609,"($79,839,371.93)",
860,EDR,"Endeavor Group Holdings, Inc. (Entertainment)",Communication Services,Entertainment,-15.74651458,10000,0.771,"$9,576,538,125.00 ",-46889.8108,-60816.87523,0.789132747,"($468,898,108.01)",
2067,ATRC,"AtriCure, Inc. (Medical Devices)",Healthcare,Medical - Instruments & Supplies,-36.53313253,1200,1.408,"$1,467,474,330.00 ",-47130.82148,-33473.5948,0.374651386,"($56,556,985.77)",
1378,CARG,"CarGurus, Inc. (Online Auto Marketplace)",Communication Services,Internet Content & Information,-91.0375,1343,1.555,"$3,733,489,296.00 ",-47484.1828,-30536.45196,-0.699229337,"($63,771,257.51)",
2579,MBUU,MERCANTILE BANK CORP (Bank),Consumer Cyclical,Auto - Recreational Vehicles,-9.50877193,2250,1.358,"$748,388,992.00 ",-47502.90965,-34980.05129,-1.386417007,"($106,881,546.70)",
3662,PLL,Piedmont Lithium Inc. (Lithium Mining),Basic Materials,Industrial Materials,-20.73333333,63,0.313,"$198,767,318.00 ",-47629.8963,-152172.1926,-1.013601723,"($3,000,683.47)",
3645,ACRS,"Aclaris Therapeutics, Inc. (Biotech/Pharma)",Healthcare,Medical - Diagnostics & Research,-5.690978887,86,0.116,"$201,792,293.00 ",-47827.44037,-412305.5204,-0.143305071,"($4,113,159.87)",
4922,CVV,CVD EQUIPMENT CORP (Nanotech equip),Industrials,Industrial - Machinery,-5.473584008,128,1.4,"$23,948,803.00 ",-47855.30512,-34182.3608,-1.677454745,"($6,125,479.06)",
4357,RANI,"Rani Therapeutics Holdings, Inc. (Drug Delivery Tech)",Healthcare,Biotechnology,-1.29245283,140,0.114,"$76,148,923.00 ",-47976.20363,-420843.8915,-0.041732991,"($6,716,668.51)",
4628,LEAT,Leatt Corp (Protective Gear for Sports),Consumer Cyclical,Auto - Parts,-14.0398905,89,1.352,"$44,440,396.00 ",-48084.03278,-35565.113,-0.891027156,"($4,279,478.92)",
3814,SMHI,SEACOR Marine Holdings Inc. (Offshore Marine Services),Industrials,Marine Shipping,-3.604790419,1256,1.314,"$165,871,800.00 ",-48139.13289,-36635.56537,1.657752921,"($60,462,750.91)",
467,TPG,TPG Inc. (Private Equity),Financial Services,Asset Management,-388.1024096,1850,1.484,"$23,296,029,518.00 ",-48150.16075,-32446.19996,-3.962135121,"($89,077,797.38)",
3782,JRVR,"James River Group Holdings, Ltd. (Insurance)",Financial Services,Insurance - Specialty,-0.982721382,649,0.177,"$173,637,405.00 ",-48188.28284,-272250.1855,-0.095210643,"($31,274,195.56)",
1583,PENN,"PENN Entertainment, Inc. (Casinos)",Consumer Cyclical,"Gambling, Resorts & Casinos",-5.21971831,23333,2.086,"$2,827,452,225.00 ",-48427.48689,-23215.4779,-0.626694045,"($1,129,958,551.60)",
5120,TOI,"Oncology Institute, Inc. (Cancer Care)",Healthcare,Medical - Care Facilities,-0.243333333,800,0.616,"$15,414,056.00 ",-48775.98549,-79181.79463,-0.069590456,"($39,020,788.39)",
4293,MCHX,MARCHEX INC (Call Analytics/AdTech),Communication Services,Advertising Agencies,-20.96608428,164,1.97,"$85,189,309.00 ",-48807.90272,-24775.58514,-0.194179567,"($8,004,496.05)",
669,MBLY,Mobileye Global Inc. (Autonomous Driving Tech),Consumer Cyclical,Auto - Parts,-4.66469509,3700,0.059,"$14,298,690,470.00 ",-48879.1102,-828459.4948,-3.125,"($180,852,707.72)",
3112,HOUS,Anywhere Real Estate Inc. (Real Estate Brokerage),Real Estate,Real Estate - Services,-2.317238705,7965,2.315,"$390,529,620.00 ",-48983.34286,-21159.11138,-0.53117207,"($390,152,325.85)",
1885,SPT,"Sprout Social, Inc. (Social Media Mgmt Software)",Technology,Software - Application,-26.85,1383,0.983,"$1,858,943,751.00 ",-49209.99224,-50061.02974,-0.340602988,"($68,057,419.26)",
5008,GNRV,GRAND RIVER COMMERCE INC (Bank),Financial Services,Banks - Regional,-6.769370186,20,0.332,"$20,120,624.00 ",-49340.2413,-148615.1846,-1,"($986,804.83)",
2153,ELME,Elme Communities (Residential REIT),Real Estate,REIT - Office,-99.73527465,243,0.909,"$1,316,634,088.00 ",-49382.59599,-54326.28821,-21.81206726,"($11,999,970.82)",
4229,HBIO,HARVARD BIOSCIENCE INC (Life Sci Tools),Healthcare,Medical - Instruments & Supplies,-6.24431646,391,1.313,"$92,031,026.00 ",-49492.26477,-37694.03257,1.264303656,"($19,351,475.52)",
4665,DXR,DAXOR CORP (Blood Volume Diagnostics),Healthcare,Medical - Instruments & Supplies,11.94285714,37,-0.541,"$40,436,735.00 ",-49506.63245,91509.48696,-1.033724801,"($1,831,745.40)",
3028,HYLN,Hyliion Holdings Corp. (EV Trucking Powertrains),Consumer Cyclical,Auto - Parts,-8.385826772,580,0.754,"$319,598,825.00 ",-49545.32019,-65709.97373,0.359550969,"($28,736,285.71)",
5426,VRME,"VerifyMe, Inc. (Authentication Solutions)",Industrials,Security & Protection Services,-2.033908948,50,0.786,"$6,429,894.00 ",-49696.39068,-63226.96015,-1.481981076,"($2,484,819.53)",
230,TFC,TRUIST FINANCIAL CORP,Financial Services,Banks - Regional,-31.02173913,37867,1.035,"$56,472,700,800.00 ",-49756.73414,-48074.13927,-1,"($1,884,138,251.66)",
4370,KLXE,"KLX Energy Services Holdings, Inc. (Oilfield Services)",Energy,Oil & Gas Equipment & Services,-1.550847458,1919,2.006,"$74,353,923.00 ",-50117.65691,-24983.87683,0.750769231,"($96,175,783.61)",
5149,CLRO,CLEARONE INC (Audio Conferencing Equip),Technology,Communication Equipment,-3.175228311,82,0.908,"$14,381,460.00 ",-50153.35792,-55234.97568,-1.266976515,"($4,112,575.35)",
5253,SOGP,Sound Group Inc. (Unknown - Possibly Fin or Tech),Communication Services,Internet Content & Information,-0.633540373,563,1.705,"$10,555,511.00 ",-50456.94538,-29593.51635,-15.9188228,"($28,407,260.25)",
2299,CSR,CENTERSPACE (Residential REIT),Real Estate,REIT - Residential,-51.8751493,377,0.91,"$1,087,288,920.00 ",-50592.44228,-55596.09041,5.092850444,"($19,073,350.74)",
4532,IDN,"Intellicheck, Inc. (ID Verification Software)",Technology,Software - Application,-7.0083,34,1.247,"$9,675,295.00 ",-50633.63048,-40604.35484,0.240860077,"($1,721,543.44)",
4541,BIRD,"Allbirds, Inc. (Sustainable Footwear)",Consumer Cyclical,Apparel - Retail,-2.107462687,927,1.779,"$55,645,646.00 ",-50671.93727,-28483.38239,-0.590186765,"($46,972,885.85)",
3425,PRQR,ProQR Therapeutics N.V. (Biotech),Healthcare,Biotechnology,-8.616010855,156,0.253,"$269,362,440.00 ",-50702.19051,-200403.9151,0.507710613,"($7,909,541.72)",
2900,ACCO,ACCO BRANDS Corp (Office Products),Industrials,Business Equipment & Supplies,-2.868699771,5600,1.615,"$506,201,450.00 ",-50888.86747,-31510.13466,-0.720275344,"($284,977,657.83)",
4968,CNTM,"ConnectM Technology Solutions, Inc. (IoT/Connectivity)",Technology,Software - Application,-0.510778443,154,0.186,"$21,587,338.00 ",-51045.65195,-274438.989,-0.420539459,"($7,861,030.40)",
1563,MANU,Manchester United plc (Sports Entertainment),Communication Services,Entertainment,-33.7164751,1140,0.677,"$2,902,106,458.00 ",-51115.77998,-75503.36777,-5.203309481,"($58,271,989.18)",
983,CAE,CAE INC (Flight Simulators),Industrials,Aerospace & Defense,-21.05092593,13000,1.914,"$7,314,895,280.00 ",-51160.58374,-26729.66758,-1.391139241,"($665,087,588.66)",
3703,ALLT,Allot Ltd. (Network Security/Analytics),Technology,Software - Infrastructure,-7.677843936,500,1.045,"$188,749,238.00 ",-51379.77676,-49167.25049,-1.012302829,"($25,689,888.38)",
4418,BNR,Burning Rock Biotech Ltd (Diagnostics China),Healthcare,Medical - Diagnostics & Research,-0.247994165,786,0.145,"$69,258,314.00 ",-51520.00645,-355310.3893,0.317302916,"($40,494,725.07)",
675,EQH,"Equitable Holdings, Inc. (Insurance)",Financial Services,Insurance - Diversified,-44.75,8500,1.397,"$14,103,298,370.00 ",-51797.06296,-37077.35359,-1,"($440,275,035.15)",
578,MAA,MID AMERICA APARTMENT COMMUNITIES INC. (Residential REIT),Real Estate,REIT - Residential,-18.43670886,9500,0.48,"$18,932,287,835.00 ",-51884.46382,-108092.633,11.97148473,"($492,902,406.27)",
4118,FNGR,"FingerMotion, Inc. (Mobile Data Services)",Communication Services,Telecommunications Services,-44.47592068,6,0.265,"$52,622,946.00 ",-52257.04335,-197196.39,0.225447121,"($313,542.26)",
3923,FLL,FULL HOUSE RESORTS INC (Casinos),Consumer Cyclical,"Gambling, Resorts & Casinos",-3.516949153,1549,1.989,"$143,828,444.00 ",-52512.42303,-26401.41932,-1.091618702,"($81,341,743.28)",
3964,NVRO,NEVRO CORP (Spinal Cord Stimulation Devices),Healthcare,Medical - Devices,-1.968253968,1215,0.931,"$135,272,476.00 ",-52662.52845,-56565.5515,-0.004775588,"($63,984,972.06)",
2316,OPK,"OPKO HEALTH, INC. (Diagnostics & Pharma)",Healthcare,Medical - Diagnostics & Research,-8.4,3930,1.647,"$1,061,261,065.00 ",-52947.3214,-32147.73613,0.362221771,"($208,082,973.10)",
2580,WNC,WABASH NATIONAL Corp (Trailers),Industrials,Agricultural - Machinery,-3.219330855,6700,1.528,"$747,779,935.00 ",-52973.2657,-34668.3676,0.871971052,"($354,920,880.19)",
532,BGNE,"BeiGene, Ltd. (Biotechnology)",Healthcare,Biotechnology,-22.484375,10600,0.63,"$20,068,211,730.00 ",-53047.20895,-84201.91896,0.325160854,"($562,300,414.84)",
2080,DHT,"DHT Holdings, Inc. (Oil Tankers)",Energy,Oil & Gas Midstream,8.925,1212,-0.397,"$1,445,910,120.00 ",-53066.56291,133668.9242,2.558450652,"($64,316,674.25)",
4482,CCEL,CRYO CELL INTERNATIONAL INC (Cord Blood Banking),Healthcare,Medical - Care Facilities,-7.246376812,82,0.512,"$61,675,524.00 ",-53143.24175,-103795.394,-4.057307216,"($4,357,745.82)",
1134,KRG,KITE REALTY GROUP TRUST (Retail REIT),Real Estate,REIT - Retail,-578.5547786,229,1.306,"$5,408,176,920.00 ",-53310.66501,-40819.80475,0.970842596,"($12,208,142.29)",
2310,NEXA,Nexa Resources S.A. (Zinc & Metals),Basic Materials,Industrial Materials,-5.381403672,5760,1.545,"$1,075,404,680.00 ",-53602.16752,-34693.95956,-1.432507746,"($308,748,484.94)",
4906,GTEC,Greenland Technologies Holding Corp. (Electric industrial eq.),Industrials,Industrial - Machinery,-2.124307291,325,1.476,"$25,109,042.00 ",-53680.407,-36368.83943,0.809037681,"($17,446,132.28)",
2314,ROOT,"Root, Inc. (Insurtech)",Financial Services,Insurance - Property & Casualty,-68.68867925,680,2.353,"$1,069,268,750.00 ",-53865.99955,-22892.4775,0.614975295,"($36,628,879.70)",
3843,NEOV,NeoVolta Inc. (Energy Storage),Industrials,Electrical Equipment & Parts,-13.27777778,958,2.443,"$281,574,526.00 ",-54078.66023,-22136.16874,0.382478368,"($51,807,356.50)",
1405,TDS,TELEPHONE & DATA SYSTEMS INC (Telecom),Communication Services,Telecommunications Services,-6.448275862,8000,0.783,"$3,590,220,000.00 ",-54494.06787,-69596.5107,-2.262195122,"($435,952,543.00)",
4252,DHX,"DHI GROUP, INC. (Tech Recruiting Platform)",Industrials,Staffing & Employment Services,-11.2962963,70,1.01,"$42,839,328.00 ",-54717.96132,-54176.19933,0.891734496,"($3,830,257.29)",
3894,BW,"Babcock & Wilcox Enterprises, Inc. (Energy Equip)",Industrials,Industrial - Machinery,-2.146504478,2200,1.727,"$149,963,394.00 ",-54843.24188,-31756.36473,-0.316185567,"($120,655,132.14)",
4954,KIRK,"KIRKLAND'S, INC (Home Decor Retail)",Consumer Cyclical,Specialty Retail,-1.0875,900,2.417,"$22,300,430.00 ",-55070.38499,-22784.60281,0.445747296,"($49,563,346.49)",
5249,MOJO,EQUATOR Beverage Co (Beverages),Consumer Defensive,Beverages - Non-Alcoholic,-37.5862069,2,0.388,"$10,688,183.00 ",-55166.71335,-142182.2509,0.283007375,"($110,333.43)",
1915,BB,BLACKBERRY Ltd (Software & Services),Technology,Software - Infrastructure,-12.87505349,2647,1.068,"$1,769,230,360.00 ",-55443.75715,-51913.63029,-1.304878049,"($146,759,625.19)",
2664,SSYS,STRATASYS LTD. (3D Printing),Technology,Computer Hardware,-7.428030303,1980,1.216,"$672,990,804.00 ",-55642.14297,-45758.34125,-0.532217149,"($110,171,443.07)",
5310,TCS,"Container Store Group, Inc. (Retail Storage)",Consumer Cyclical,Specialty Retail,-0.088628763,2000,1.087,"$9,145,813.00 ",-56085.05859,-51596.19005,-2.491108928,"($112,170,117.18)",
5209,ADN,"ADVENT TECHNOLOGIES HOLDINGS, INC. (Fuel Cell Tech)",Utilities,Renewable Utilities,-0.195909091,100,0.089,"$12,375,514.00 ",-56221.01253,-631696.77,0.298582415,"($5,622,101.25)",
2801,PACK,Ranpak Holdings Corp. (Sustainable Packaging),Consumer Cyclical,Packaging & Containers,-29.94562944,800,2.377,"$571,994,456.00 ",-56754.14273,-23876.37473,0.803664921,"($45,403,314.18)",
3738,RDCM,RADCOM LTD (Network Monitoring Software),Communication Services,Telecommunications Services,-9.719287655,126,0.795,"$87,933,284.00 ",-57084.1371,-71803.94604,0.197916667,"($7,192,601.28)",
3132,OOMA,OOMA INC (VoIP & Cloud Comms),Communication Services,Telecommunications Services,-4.897045496,1948,1.545,"$353,438,005.00 ",-57242.50615,-37050.1658,0.583614916,"($111,508,401.99)",
2695,LAC,LITHIUM AMERICAS CORP. (Lithium Mining),Basic Materials,Industrial Materials,-22.99298519,749,1.543457,"$640,940,663.00 ",-57442.74467,-37216.93877,0.765265197,"($43,024,615.76)",
4124,GNSS,Genasys Inc. (Public Safety Mass Notification Systems),Technology,Software - Infrastructure,-5.243695652,187,0.524,"$107,829,600.00 ",-57622.24805,-109966.1222,-1.431822319,"($10,775,360.39)",
2661,CTLP,"CANTALOUPE, INC. (Payment/Telemetry for Vending)",Technology,Information Technology Services,-8.580121704,1516,0.997,"$752,009,941.00 ",-57640.28116,-57813.72233,0.359443082,"($87,382,666.24)",
4144,CNTY,CENTURY CASINOS INC /CO/ (Casinos),Consumer Cyclical,"Gambling, Resorts & Casinos",-1.425925926,3243,2.557,"$104,320,840.00 ",-57684.33487,-22559.38008,0.92613756,"($187,070,297.98)",
4140,TLYS,"TILLY'S, INC. (Apparel Retail)",Consumer Cyclical,Apparel - Retail,-1.92405349,1536,1.633,"$104,626,739.00 ",-57812.33585,-35402.53267,-3.405360573,"($88,799,747.86)",
3582,SVCO,"Silvaco Group, Inc. (EDA Software)",Technology,Software - Application,-1.82092219,371,1.097,"$35,769,996.00 ",-58084.49545,-52948.49175,0.613922994,"($21,549,347.81)",
